PID,x0,xf,E0,Ef
877,-0.379583,507305,100,100
878,-0.379583,507695,100,100
879,-0.379583,507371,100,100
880,-0.379583,508333,100,100
881,-0.379583,507452,100,100
882,-0.379583,505697,100,100
883,-0.379583,506356,100,100
884,-0.379583,507424,100,100
885,-0.379583,505454,100,100
886,-0.379583,505999,100,100
887,-0.379583,507306,100,100
888,-0.379583,505458,100,100
889,-0.379583,509698,100,100
890,-0.379583,509935,100,100
891,-0.379583,508320,100,100
892,-0.379583,507724,100,100
893,-0.379583,509234,100,100
894,-0.379583,509197,100,100
895,-0.379583,509720,100,100
896,-0.379583,506932,100,100
897,-0.379583,505717,100,100
898,-0.379583,507856,100,100
899,-0.379583,508080,100,100
900,-0.379583,505951,100,100
901,-0.379583,505754,100,100
902,-0.379583,507909,100,100
903,-0.379583,506808,100,100
904,-0.379583,507189,100,100
905,-0.379583,506468,100,100
906,-0.379583,507932,100,100
907,-0.379583,505472,100,100
908,-0.379583,507905,100,100
909,-0.379583,507964,100,100
910,-0.379583,509456,100,100
911,-0.379583,509328,100,100
912,-0.379583,504629,100,100
913,-0.379583,509266,100,100
914,-0.379583,507707,100,100
915,-0.379583,508981,100,100
916,-0.379583,507517,100,100
917,-0.379583,505513,100,100
918,-0.379583,507825,100,100
919,-0.379583,506879,100,100
920,-0.379583,509216,100,100
921,-0.379583,506293,100,100
922,-0.379583,507905,100,100
923,-0.379583,506165,100,100
